8770140410,GNP OMEPRAZOL 20 MG TAB 14,323,HEALTH CARE,DIGESTIVE HEALTH,ACID CONTROLLERS,30003200328
64786510001,AIRBORNE TABLET ORANGE 10CT,323,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100714
8770141162,GNP TUSSIN DM MAX LIQ 4 OZ,322,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100718
30045048225,TYLENOL PM EXTRA STRENGTH CAPLET 24CT,322,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100116
7430000803,VISINE ORIGINAL RED RELIEF DROP 15ML,321,HEALTH CARE,EYE & EAR CARE,EYE PREPARATIONS,190019201921
81460502008,INST LOTTERY HOLIDAY CHEER $1,320,GENERAL MERCHANDISE,MISC GENERAL MERCHANDISE,LOTTERY,630063206321
2820000422,MARLBORO SPECIAL BLEND,320,GENERAL MERCHANDISE,TOBACCO,CIGARETTES,710071107111
2571567015,PILL CUTTER ORIGINAL 67015 API,320,HOME HEALTH CARE,HOME HEALTH CARE,PATIENT AIDS FOR DAILY LIVING,920092309236
8770140511,GNP STERILE WOUN WASH LIQ 7.1 OZ,319,HEALTH CARE,FIRST AID,FIRST AID TREATMENTS,250025202528
2820000423,MARLBORO SP BLEND 100 GOLD,318,GENERAL MERCHANDISE,TOBACCO,CIGARETTES,710071107111
3400000244,HERSHEY ROLO  1.91 OZ,317,EDIBLES,CONFECTIONS,"""CANDY",530053105311
8770160112,GNP ANTACID MS LIQ 12 OZ,317,HEALTH CARE,DIGESTIVE HEALTH,STOMACH REMEDIES,30003100318
4116743104,ALLEGRA D 12HR 60MG CAPLET 20CT PSE CHT,316,HEALTH CARE,COLD & ALLERGY,ALLERGY,70007300732
85406500202,PINE BROS SOFT DRP NAT HNY TIN,316,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
32586610504,ALEVE CAPLET 50CT,316,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100114
8770140932,GNP FAMOTIDIN 10 MG TAB 30,314,HEALTH CARE,DIGESTIVE HEALTH,ACID CONTROLLERS,30003200328
30045018404,MOTRIN CHILD SUSPENSION DYE FR BERRY 4OZ,313,HEALTH CARE,PAIN RELIEF,CHILDREN'S PAIN & FEVER RELIEF,10001400142
1070006080,LEAF HEATH,313,EDIBLES,CONFECTIONS,"""CANDY",530053105311
99100000379373000000000,PHOTO FINISHING OPEN DEPARTMENT,313,PHOTO,PHOTOGRAPHY,PHOTO PROCESSING,650065206521
98650000000000600000000,GIFT CARDS,312,GENERAL MERCHANDISE,MISC GENERAL MERCHANDISE,GIFT CARDS,630063506351
36382471016,CEPACOL LOZENGE XSTR CHERRY 16CT,311,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200722
31284353635,BAYER ASPIRIN TABLET 100CT,311,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100113
8770143595,GNP NASAL 12H X/ MOIST SPY 1 OZ,311,HEALTH CARE,COLD & ALLERGY,NASAL,70007400748
31254717136,BENADRYL ULTRATAB 48CT,311,HEALTH CARE,COLD & ALLERGY,ALLERGY,70007300732
4310075026,ENVELOPE PRESS IT #10 SEC 45CT,311,GENERAL MERCHANDISE,SCHOOL & OFFICE,OFFICE,700070507054
32586610506,ALEVE CAPLET 100CT,311,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100114
30766080155,ABREVA CREAM PUMP 2GM,310,HEALTH CARE,COLD & ALLERGY,LIP CARE,70007500752
8770142660,GNP CHILDRN CHEWABLE COMPLT VITAMIN 30CT,310,HEALTH CARE,VITAMINS/DIETARY SUPPLEMENTS,CHILDREN'S VITAMINS/DIETARY SUPPLEMENTS,410041604168
2200001331,ECLIPSE,310,EDIBLES,CONFECTIONS,"""CANDY",530053105313
8770191009,GNP ASPIRIN CHRY CHEW TAB 36,310,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100118
2120001023,"""SCOTCH TAPE MAGIC DISPENSER 3/4""""X300INCH""",309,GENERAL MERCHANDISE,SCHOOL & OFFICE,SCHOOL SUPPLIES,700070307031
3600025824,KLEENEX FACIAL UPRIGHT ULTR WHT 27X75CT,307,GENERAL MERCHANDISE,HOUSEHOLD PRODUCTS,"""PLASTIC",600060306032
31747871710,KETOTIFEN FUM 0.025% DROP 5ML AKORN,306,HEALTH CARE,EYE & EAR CARE,EYE PREPARATIONS,190019201929
38137004431,BAND-AID FLEXIBLE FABRIC 1SZ 30CT,306,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102511
8770189472,GNP CLOTRIMAZ AF CRM 1 OZ,306,HEALTH CARE,FOOT CARE,ANTIFUNGAL TREATMENTS,270027402748
30187526002,OCEAN SALINE SPRAY BUDDY 2.26OZ,305,HEALTH CARE,COLD & ALLERGY,NASAL,70007400742
99100000840315000000000,WEARING APPAREL,304,GENERAL MERCHANDISE,SOFT LINES,APPAREL,680068306831
8770140585,GNP CLEAR LAX PWD 4.1 OZ,303,HEALTH CARE,DIGESTIVE HEALTH,LAXATIVES,30003300338
7431217621,VIT D 2000IU GELTAB 100CT NAT BOUNTY,302,HEALTH CARE,VITAMINS/DIETARY SUPPLEMENTS,SINGLE ENTITY VITAMINS,410041204125
38137005635,BAND-AID COMFORT-FLEX PLASTIC 1SZ 60CT,301,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102511
38137004708,BAND-AID COMFORT-FLEX CLEAR SPOTS 50CT,301,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102511
7480990300,WILKINSON BLADE DOUBLE EDGE 5CT,300,PERSONAL CARE,SHAVING & GROOMING,RAZORS & REFILLS,330033103311
2820000361,MARLBORO MENTHOL BOX,300,GENERAL MERCHANDISE,TOBACCO,CIGARETTES,710071107111
9089112706,WASH CLOTH PREV 7X12 6X96,300,HEALTH CARE,INCONTINENCE,INCONTINENCE PERSONAL CARE,940094309432
4310075050,MD ENV #10 WH 50,299,GENERAL MERCHANDISE,SCHOOL & OFFICE,OFFICE,700070507054
3600025836,KLEENEX FACIAL UPRIGHT ANTIVIRAL 27X68CT,298,GENERAL MERCHANDISE,HOUSEHOLD PRODUCTS,"""PLASTIC",600060306032
4110082076,MIRALAX POWDER 7 DAY 4.1OZ,297,HEALTH CARE,DIGESTIVE HEALTH,LAXATIVES,30003300333
85406500203,PINE BROS SOFT DRP WLD CHR TIN,296,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
8770140623,GNP URINARY MAX PN/RLF TAB 12,295,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100118
3660082801,CHAPSTICK MOISTURIZER CARDED 24X0.15OZ,295,HEALTH CARE,COLD & ALLERGY,LIP CARE,70007500753
32586610501,ALEVE TABLET 24CT,295,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100114
1200000157,AQUAFINA LITER,294,EDIBLES,FOOD & BEVERAGES,BEVERAGES,560056805687
7560210123,SATHERS GUMMI BEARS,293,EDIBLES,CONFECTIONS,"""CANDY",530053105311
32390001424,NYQUIL ORIGINAL 8OZ,293,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100711
1200000134,DIET MOUNTAIN DEW,292,EDIBLES,FOOD & BEVERAGES,BEVERAGES,560056805684
3660230207,RICOLA BAG S/F GREEN TEA ECHINACEA 19CT,292,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
36761810130,COLACE 100MG CAPSULE 30CT,292,HEALTH CARE,DIGESTIVE HEALTH,LAXATIVES,30003300335
4141971471,COMBOS CHEDDER CHEESE PRETZELS,291,EDIBLES,FOOD & BEVERAGES,SNACKS & DESSERTS,560056305631
8770141083,GNP BISA-LAX 5MG TAB TAB 25,291,HEALTH CARE,DIGESTIVE HEALTH,LAXATIVES,30003300338
85406500212,PINE BROS THROAT DROP BAG LICORICE 32CT,290,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
7050105105,NEUTROGENA MAKEUP REMOVER REFILL 25CT,290,BEAUTY,SKIN CARE,FACIAL CLEANSERS,370037303737
8770140337,GNP CALLUS CUSH 6,290,HEALTH CARE,FOOT CARE,FOOT CUSHIONING & TREATMENTS,270027202728
4110082033,AFRIN SPRAY NO DRIP SEVR CONG MENTH 15ML,290,HEALTH CARE,COLD & ALLERGY,NASAL,70007400741
3700030655,ALWAYS ULTRA WING REG UNSCNTD 12X18CT,290,PERSONAL CARE,FEMININE CARE,FEMININE PROTECTION,230023102311
31254742725,LISTERINE COOL MINT 500ML,290,PERSONAL CARE,ORAL CARE,MOUTHWASH,350035403541
8770139130,GNP THERM DIGITAL,289,HOME HEALTH CARE,HOME HEALTH CARE,DIAGNOSTIC PRODUCTS,900090309039
61802979041,COMFORT BATH WASH CLOTH 4X8,289,HEALTH CARE,INCONTINENCE,INCONTINENCE PERSONAL CARE,940094309432
37811201106,CHLORASEPTIC LOZENGE CHERRY 18CT,289,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200722
4282312329,EVERYDAY CARD,289,GREETING CARDS,GREETING CARDS & OTHER ASSOCIATED MANUFACTURER ITEMS,ALL OTHER GREETING CARD LINES,580058505859
30149003908,PEPTO BISMOL LIQUID ORIGINAL 8OZ,288,HEALTH CARE,DIGESTIVE HEALTH,STOMACH REMEDIES,30003100314
31254662380,HALLS BAG STRAWBERRY 30CT,288,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
2200000899,EXTRA SPEARMINT GUM,288,EDIBLES,CONFECTIONS,"""CANDY",530053105313
31015808404,SENSODYNE PASTE XTRA WHITENING 4OZ,287,PERSONAL CARE,ORAL CARE,TOOTHPASTE & TREATMENTS,350035103512
3700014343,ALIGN CAPSULE 28CT,285,HEALTH CARE,DIGESTIVE HEALTH,DIGESTIVE AIDS,30003500353
8770140513,GNP APAP ARTH 650 MG CPL 50,284,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100118
3600037403,KLEENEX FACIAL UPRIGHT WHITE 27X80CT,284,GENERAL MERCHANDISE,HOUSEHOLD PRODUCTS,"""PLASTIC",600060306032
31254662928,HALLS BAG ICE PEPPERMINT 30CT,284,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
8770140680,GNP BANDAGE 3/4 N/ADH PAD 10,283,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102518
3010012518,KEEBLER SNACK CRACKERS,283,EDIBLES,FOOD & BEVERAGES,SNACKS & DESSERTS,560056305632
1254661959,TRIDENT GUM 18 TROP TWST VALU,283,EDIBLES,CONFECTIONS,"""CANDY",530053105313
32586653647,ALEVE ARTHRITIS CAPLET 100CT,281,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100114
7560210160,SATHERS CANDY BAG,281,EDIBLES,CONFECTIONS,"""CANDY",530053105311
8770174940,GNP TUSSIN M/S COUGH SYR 4 OZ,281,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100718
8770174273,GNP BANDAGE FLEX FABRIC BDG 30,280,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102518
30132007924,FLEET GLYCERIN SUPPOSITORY 24CT,280,HEALTH CARE,DIGESTIVE HEALTH,LAXATIVES,30003300332
30031873812,ROBITUSSIN PEAK COLD DM MAX CGH/CONG 4OZ,280,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100711
34658110040,SALONPAS PLASTER 10X40CT,280,HEALTH CARE,PAIN RELIEF,EXTERNAL PAIN RELIEF,10001200122
30766074565,TUMS ULTRA TABLET FRUIT 72CT,279,HEALTH CARE,DIGESTIVE HEALTH,STOMACH REMEDIES,30003100312
30081073794,NEOSPORIN PLUS PAIN CREAM 0.5OZ,279,HEALTH CARE,FIRST AID,FIRST AID TREATMENTS,250025202522
2820000963,MARLBORO RED FF 72,279,GENERAL MERCHANDISE,TOBACCO,CIGARETTES,710071107111
8770140306,GNP IBUPROFEN 200M BRN EZ TAB 250,279,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100118
8770174944,GNP IBUPROFEN 200 MG LGL 40,278,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100118
8770140591,GNP HAND SNTZ GEL 6X2 OZ,277,BEAUTY,SKIN CARE,HAND & BODY CLEANSING,370037403748
31254717167,BENADRYL ITCH STOP MAX STR CREAM 1OZ,276,HEALTH CARE,FIRST AID,ANTI-ITCH TREATMENTS,250025502552
40015008682,INST LOTTERY $500 FRNZY 2ND $5,276,GENERAL MERCHANDISE,MISC GENERAL MERCHANDISE,LOTTERY,630063206321
38137009217,REACH FLOSS WAXED MINT 55YD,275,PERSONAL CARE,ORAL CARE,"""INTERDENTAL",350035503551
4110082071,MIRALAX POWDER 30 DAY 17.9OZ,274,HEALTH CARE,DIGESTIVE HEALTH,LAXATIVES,30003300333
81652601001,ST JOSEPH ASPIRIN 81MG EC TABLET 120CT,274,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100113
30043011718,GAS-X X/STR CHEWABLE CHERRY 18CT,274,HEALTH CARE,DIGESTIVE HEALTH,ANTI-GAS,30003600361
7339000221,AIRHEAD WHITE MYSTERY ASSOTR,274,EDIBLES,CONFECTIONS,"""CANDY",530053105311
38137116127,JJ GAUZE PADS 4IN X4INCH 10CT,274,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102513
8770142676,GNP TUSSIN MUCUS & CHEST CONGESTION 4OZ,272,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100718
3504600324,MAGNESIUM OXIDE 400MG TABLET 60CT WINDML,272,HEALTH CARE,VITAMINS/DIETARY SUPPLEMENTS,MINERAL SUPPLEMENTS,410041504153
7726000205,VALENTINE HEART STOVER,272,EDIBLES,CONFECTIONS,SEASONAL CANDY,530053305331
7430000848,VISINE ADVANCD DRY EYE RED DROP 0.5OZ,270,HEALTH CARE,EYE & EAR CARE,EYE PREPARATIONS,190019201921
30081067013,SUDAFED 12HR CAPLET PSE 10CT,269,HEALTH CARE,COLD & ALLERGY,ALLERGY,70007300732
3980010964,ENERGIZER WATCH ZERO MERC 1.5V 377BPZ,269,GENERAL MERCHANDISE,ELECTRICAL & AUDIO,BATTERIES,550055605564
8770189900,GNP NASAL LONG LASTNG SPY 1 OZ,269,HEALTH CARE,COLD & ALLERGY,NASAL,70007400748
31254663329,HALLS SUGAR FREE BAG HONEY BERRY 25CT,269,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
38137116124,JJ GAUZE PADS 2IN X2INCH 25CT,268,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102513
31011902090,OPCON-A ALLERGY EYE DROP 15ML,267,HEALTH CARE,EYE & EAR CARE,EYE PREPARATIONS,190019201921
4110080743,CORICIDIN HBP CHEST CONGEST CGH SGC 20CT,267,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100712
7666000864,FIXODENT CREAM 1.4OZ,267,PERSONAL CARE,ORAL CARE,DENTURE CARE,350035303531
8770140718,GNP FEXOFENAD HCL 180MG TAB 15,267,HEALTH CARE,COLD & ALLERGY,ALLERGY,70007300738
7385209652,PURELL ADVANCED PUMP ORIGINAL 8OZ,266,BEAUTY,SKIN CARE,HAND & BODY CLEANSING,370037403744
64193210112,GLOVE LATEX P/F MD TX GLV 100,266,HEALTH CARE,FIRST AID,FIRST AID KITS & SUPPLIES,250025402541
31284313231,BAYER ASPIRIN LO DOSE CHWTAB CHERRY 36CT,266,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100113
8770160111,GNP ALLERGY 4 MG TAB 24,266,HEALTH CARE,COLD & ALLERGY,ALLERGY,70007300738
8770140119,GNP BANDAGE 2X2 STERIL PAD 10,266,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102518
30065042915,SYSTANE DRY EYE DROP 15ML,265,HEALTH CARE,EYE & EAR CARE,EYE PREPARATIONS,190019201922
3700035907,PRILOSEC OTC TABLET 42CT,265,HEALTH CARE,DIGESTIVE HEALTH,ACID CONTROLLERS,30003200321
75083400295,NORTHRN EXPOSURE CARD,264,GREETING CARDS,GREETING CARDS & OTHER ASSOCIATED MANUFACTURER ITEMS,HALLMARK GREETING CARD LINE,580058105817
30132020220,FLEET ENEMA CHILD 2.25OZ,264,HEALTH CARE,DIGESTIVE HEALTH,CHILDREN'S DIGESTIVE HEALTH,30003800382
30573016040,ADVIL CAPLET 100CT,263,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100114
32390001439,NYQUIL COLD FLU LIQUICAP 16CT,263,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100712
30573055620,PREPARATION H WIPE REFILL 48CT,262,HEALTH CARE,DIGESTIVE HEALTH,HEMORRHOID PREPARATIONS,30003700372
8770140275,GNP GAS RE CH 125 MX/STR TAB 18,262,HEALTH CARE,DIGESTIVE HEALTH,ANTI-GAS,30003600368
73112411000,BIOFREEZE PAIN RELIEF ROLL-ON 3OZ,262,HEALTH CARE,PAIN RELIEF,EXTERNAL PAIN RELIEF,10001200123
30132070336,FLEET ENEMA BISACODYL 10MG/30ML 37ML,262,HEALTH CARE,DIGESTIVE HEALTH,LAXATIVES,30003300332
8770154966,GNP STAY AWAK TAB 16,261,HEALTH CARE,PAIN RELIEF,"""SLEEP AIDS",10001300138
31254662872,HALLS C/D STICK 9 HONEY-LEM,261,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
3660083331,CHAPSTICK MEDICATED CARDED 24X0.15OZ,260,HEALTH CARE,COLD & ALLERGY,LIP CARE,70007500752
73942344048,FLORAJEN3 CAPSULE 30CT,260,HEALTH CARE,DIGESTIVE HEALTH,DIGESTIVE AIDS,30003500353
7726000207,R/S HEART RED FOIL    7OZ,260,EDIBLES,CONFECTIONS,"""CANDY",530053105311
8770111896,GNP ANTI-DIAR 2 MG CPL 24,259,HEALTH CARE,DIGESTIVE HEALTH,ANTI-DIARRHEALS,30003400348
4000040265,M&M PRETZEL,259,EDIBLES,CONFECTIONS,"""CANDY",530053105311
1254661267,TRIDENT GUM S/F CINNAMN VALUPK,258,EDIBLES,CONFECTIONS,"""CANDY",530053105313
7726004001,RS ASSORTED FINE CHOCOLTE 12OZ,258,EDIBLES,CONFECTIONS,"""CANDY",530053105311
81652601000,ST JOSEPH ASPIRIN 81MG EC TABLET 36CT,258,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100113
31254662822,HALLS PLUS BAG HONEY LEMON 25CT,258,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
3980001132,ENERGIZER MAX ALK AA E91BP4 4PK,258,GENERAL MERCHANDISE,ELECTRICAL & AUDIO,BATTERIES,550055605561
4282332173,CARD,257,GREETING CARDS,GREETING CARDS & OTHER ASSOCIATED MANUFACTURER ITEMS,HALLMARK GREETING CARD LINE,580058105817
3600028786,VIVA TOWEL BIG ROLL WHITE SINGL 24X1CT,257,GENERAL MERCHANDISE,HOUSEHOLD PRODUCTS,"""PLASTIC",600060306034
30045040920,MOTRIN IB LIQUID GELS 20CT,257,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100114
1200007175,OCEAN SPRAY APPLE JUICE,257,EDIBLES,FOOD & BEVERAGES,BEVERAGES,560056805686
38137116137,JJ GAUZE ROLL 2 IN X 2.5 YD,256,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102513
85032300601,BRONKAID ASTHMA CAPLET 60CT,256,HEALTH CARE,COLD & ALLERGY,RESPIRATORY TREATMENTS,70007600761
4910036374,CULTURELLE CAPSULE NATURAL HEALTH 30CT,256,HEALTH CARE,VITAMINS/DIETARY SUPPLEMENTS,SPECIALTY SUPPLEMENTS,410041404144
3400000480,REESES KING SIZE,256,EDIBLES,CONFECTIONS,"""CANDY",530053105311
7172746,TOOTSIE ROLL POP,255,EDIBLES,CONFECTIONS,"""CANDY",530053105311
30031873618,ROBITUSSIN PEAK COLD DM CGH/CONG 8OZ,255,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100711
3600038530,DEPEND UNDERWEAR WMN MAXABS SM/MD 4X19CT,254,HEALTH CARE,INCONTINENCE,DISPOSABLE INCONTINENCE,940094109411
4110081086,CLARITIN D OTC 24HR 10MG TAB PSE 10CT,254,HEALTH CARE,COLD & ALLERGY,ALLERGY,70007300732
36382404124,MUCINEX D MAX STRENGTH PSE TABLET 24CT,254,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100712
3600019575,POISE PAD MODERATE LONG REG 6X16CT,253,HEALTH CARE,INCONTINENCE,DISPOSABLE INCONTINENCE,940094109414
36382405640,MUCINEX DM TABLET 40CT,253,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100712
8770140152,GNP TAPE W/P .5X 10 YD,252,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102518
2820000471,MARLBORO MENTHOL LIGHTS 100'S,252,GENERAL MERCHANDISE,TOBACCO,CIGARETTES,710071107111
7431215606,VIT D-3 1000MG SOFTGEL 250CT NAT BOUNTY,252,HEALTH CARE,VITAMINS/DIETARY SUPPLEMENTS,SINGLE ENTITY VITAMINS,410041204125
4310075214,MD ENV #10 LEGAL 40,252,GENERAL MERCHANDISE,SCHOOL & OFFICE,OFFICE,700070507054
34200220005,VISINE-A ALLERGY DROP 0.5OZ,251,HEALTH CARE,EYE & EAR CARE,EYE PREPARATIONS,190019201921
31254662219,HALLS BREEZERS BAG CREAMY STRWBERRY 25CT,251,HEALTH CARE,COLD & ALLERGY,"""COUGH DROPS",70007200723
4116741312,ALLEGRA OTC 12HR 60MG TABLET 12CT CHT,250,HEALTH CARE,COLD & ALLERGY,ALLERGY,70007300732
8770182470,GNP CHLD PAIN REL GRAPE SUS 4 OZ,249,HEALTH CARE,PAIN RELIEF,CHILDREN'S PAIN & FEVER RELIEF,10001400148
67811225415,CLEAR EYES REDNESS RELIEF 0.5OZ,249,HEALTH CARE,EYE & EAR CARE,EYE PREPARATIONS,190019201921
4000000105,SNICKERS ALMOND BAR,248,EDIBLES,CONFECTIONS,"""CANDY",530053105311
30573245042,NEXIUM 24HR OTC 20MG CAPSULE 42CT,248,HEALTH CARE,DIGESTIVE HEALTH,ACID CONTROLLERS,30003200321
3500055500,COLGATE EXTRA CLN #42 T/B,248,PERSONAL CARE,ORAL CARE,TOOTHBRUSHES,350035203521
78616233800,GLACEAU SMARTWATER 1 LT,248,EDIBLES,FOOD & BEVERAGES,BEVERAGES,560056805687
8770185027,GNP STERILE 3X3 PAD 10,248,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102518
2200000512,5 COBALT PEPPERMINT GUM,247,EDIBLES,CONFECTIONS,"""CANDY",530053105313
38137004430,BAND-AID FLEXIBLE FABRIC ASST 30CT,247,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102511
1122800005,CELLO CHOCOLATE COVERED CHERRY,247,EDIBLES,CONFECTIONS,"""CANDY",530053105311
7094230239,GUM EEZ-THRU FLOSSER MINT 90CT,247,PERSONAL CARE,ORAL CARE,"""INTERDENTAL",350035503551
8770174943,GNP IBUPROFEN 200 MG LGL 80,247,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100118
30005475850,CENTRUM SILVER TABLET MEN 100CT,246,HEALTH CARE,VITAMINS/DIETARY SUPPLEMENTS,MULTIVITAMINS,410041104111
8770140155,GNP TUSSIN CF LIQ 4 OZ,246,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100718
71683785525,PEPCID MAX TABLET ORIGINAL 25CT,245,HEALTH CARE,DIGESTIVE HEALTH,ACID CONTROLLERS,30003200321
4110080610,CLARITIN 10MG 24HR LIQUIGEL 10CT,245,HEALTH CARE,COLD & ALLERGY,ALLERGY,70007300732
31015806204,POLIGRIP SUPER FREE 2.4OZ,245,PERSONAL CARE,ORAL CARE,DENTURE CARE,350035303531
36761810160,COLACE 100MG CAPSULE 60CT,244,HEALTH CARE,DIGESTIVE HEALTH,LAXATIVES,30003300335
4904403,COCA-COLA 20OZ,244,EDIBLES,FOOD & BEVERAGES,BEVERAGES,560056805684
1111161133,DOVE BAR WHITE 4OZ 2PK JDEOBS,243,BEAUTY,SKIN CARE,HAND & BODY CLEANSING,370037403741
4133311601,BATTERY DUR 9V MN1604B,243,GENERAL MERCHANDISE,ELECTRICAL & AUDIO,BATTERIES,550055605561
1820000106,BUD LIGHT 6-PACK,243,EDIBLES,FOOD & BEVERAGES,BEVERAGES,560056805681
4282332171,CARDS RPG NDS EVERYDAY,242,GREETING CARDS,GREETING CARDS & OTHER ASSOCIATED MANUFACTURER ITEMS,HALLMARK GREETING CARD LINE,580058105817
70592800200,SINUS RINSE REFILL PACKET 100CT,242,HEALTH CARE,COLD & ALLERGY,NASAL,70007400742
5400036407,SCOTT BATH TISSUE XSOFT DBL ROLL 12X4PK,241,GENERAL MERCHANDISE,HOUSEHOLD PRODUCTS,"""PLASTIC",600060306033
8770164394,GNP PEDIA ELEC FRUIT LIQ 6X33.8 OZ,241,PERSONAL CARE,BABY CARE,"""BABY FORMULA",50005100518
38137007902,"""JJ COACH SPORT TAPE 1.5""""X10YD""",241,HOME HEALTH CARE,HEALTH SUPPORTS,ELASTIC BANDAGES & ATHLETIC TREATMENTS,150015101514
8770198370,GNP GAS RELF SGC 30,240,HEALTH CARE,DIGESTIVE HEALTH,ANTI-GAS,30003600368
38137004452,BAND-AID FLEXIBLE FABRIC KNUCK/FNGR 20CT,239,HEALTH CARE,FIRST AID,FIRST AID DRESSINGS,250025102511
30573286810,PREPARATION H CREAM MAX STRENGTH 0.9OZ,239,HEALTH CARE,DIGESTIVE HEALTH,HEMORRHOID PREPARATIONS,30003700371
31254742735,LISTERINE COOL MINT 1LTR,239,PERSONAL CARE,ORAL CARE,MOUTHWASH,350035403541
30045083824,TYLENOL ARTHRITIS 8HR CAPLET 24CT,239,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100111
30031873818,ROBITUSSIN PEAK COLD DM MAX CGH/CONG 8OZ,238,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100711
8770140699,GNP HAND SNTZ ALOE 8 OZ,238,BEAUTY,SKIN CARE,HAND & BODY CLEANSING,370037403748
36382417163,DELSYM 12HR COUGH GRAPE 3OZ,238,HEALTH CARE,COLD & ALLERGY,"""COUGH",70007100711
2571567005,PILL REMIND 67005 7DAY ORIGINAL MED API,237,HOME HEALTH CARE,HOME HEALTH CARE,PATIENT AIDS FOR DAILY LIVING,920092309236
7682804702,WET ONES ANTIBACTERIAL FRESH 15CT,237,GENERAL MERCHANDISE,HOUSEHOLD PRODUCTS,"""PLASTIC",600060306035
30766074062,TUMS REGULAR TABLET PEPP 3ROLL 12X3X12CT,237,HEALTH CARE,DIGESTIVE HEALTH,STOMACH REMEDIES,30003100312
8770140161,GNP THERM DIG SOFT FLEX,236,HOME HEALTH CARE,HOME HEALTH CARE,DIAGNOSTIC PRODUCTS,900090309039
8770140464,GNP ANTI-DIAR EZ OPEN CPL 18,236,HEALTH CARE,DIGESTIVE HEALTH,ANTI-DIARRHEALS,30003400348
4116700843,ICY HOT BACK PATCH 5CT,236,HEALTH CARE,PAIN RELIEF,EXTERNAL PAIN RELIEF,10001200122
8770140216,GNP ANTACID CHRY MX/STR LIQ 12 OZ,236,HEALTH CARE,DIGESTIVE HEALTH,STOMACH REMEDIES,30003100318
30005475652,CENTRUM SILVER WOMEN 100CT,236,HEALTH CARE,VITAMINS/DIETARY SUPPLEMENTS,MULTIVITAMINS,410041104111
8770144416,GNP ANTACID X/S BERRY TAB 96,236,HEALTH CARE,DIGESTIVE HEALTH,STOMACH REMEDIES,30003100318
30573016420,ADVIL PM CAPLET 20CT,235,HEALTH CARE,PAIN RELIEF,PAIN RELIEF,10001100116
